title,genres,overview,vote_average,release_date,popularity,keywords,backdrop_path,homepage
Friday Night Lights,"Fantasy, Drama, Comedy, Science Fiction","Three new mini-movies from the creators of Despicable Me. Orientation Day: Three freshly cloned minions go through the wacky orientation process at the evil laboratories of Gru. Home Makeover: The minions ""assist"" Edith, Margo & Agnes in a home makeover when they find out a social worker is going to pay them a visit. Watch the crazy antics ensue! Banana: A minion finds a banana in his lunch bag. To what lengths will the other minions go through to steal away that coveted yellow goodness?",6.111,28-03-1997,15.13,"anime, east blue",/zHkQEQzoLAJwlMif4QJP1jjbsky.jpg,
Dorian Gray,"Animation, Action, Comedy, Mystery, Crime, Fantasy","In 1980, Queens, New York, a young Jewish boy befriends a rebellious African-American classmate to the disapproval of his privileged family and begins to reckon with growing up in a world of inequality and prejudice.",8.271,03-03-2018,15.13,"rescue, kidnapping, gang, criminal",/2n6KECWCNmekIEgZFNlldkELUsP.jpg,
The Corruptor,"Animation, Comedy, Action, Family","After his wealthy family prohibits him from marrying the woman he is in love with, Devdas Mukherjee's life spirals further and further out of control as he takes up alcohol and a life of vice to numb the pain.",6.5,19-08-2021,15.126,"post-apocalyptic future, revenge, survival, murder, drought",/mvU74vnYTkPrgwGnlpLryVP0S4A.jpg,
Red State,"Horror, Drama","SSIS-211: Yua Mikami puts herself in a series of situations and challenges, to observe the reactions of the guys.  This includes offering herself by surprise in an outcall service, a whore house, a matching app, etc.",6.082,10-07-2004,15.123,"wilderness, wildlife, wild animal, monkey, nature, adopted, chimpanzee, duringcreditsstinger, separation from family",/k8sRDJV5CFx91N4gPXh57dthPvx.jpg,
My Dog Skip,"Comedy, Adventure, Crime, Family",A family find themselves terrorized by their eight-year-old son's imaginary friend.,6.307,20-03-2014,15.12,"police operation, family relationships, police officer, duringcreditsstinger",/MrnSQzIwftHPAXJa9DrkebfnXu.jpg,
Behind the Curve,"Drama, Romance","Haunted by his mysterious past, a devoted high school football coach leads a scrawny team of orphans to the state championship during the Great Depression and inspires a broken nation along the way.",7.172,04-02-2016,15.11,"monster, halloween, babysitter",/idDE0lXV9ZuadIu3dQaqJoiZMFs.jpg,https://www.netflix.com/title/81058433
Breach,"Action, Drama","The story of three Korean outlaws in 1930s Manchuria and their dealings with the Japanese army and Chinese and Russian bandits. The Good (a bounty hunter), the Bad (a hitman), and the Weird (a thief) battle the army and the bandits in a race to use a treasure map to uncover the riches of legend.",7.2,25-08-2023,15.109,"christmas, christmas special",/f6axPiSzkPa2ErTtTxBUGfCLFPd.jpg,https://a24films.com/films/a-ghost-story
Futurama: Bender's Big Score,Drama,"A woman, married and with a child but becoming increasingly distant from her husband who is already cheating on her, reluctantly enters a secret relationship with her neighbor, a teenage boy.",6.7,13-09-2016,15.107,softcore,/8MRDdTrh0O6iG60d4UoepxVI0lj.jpg,https://www.sonypictures.com/movies/steamboy
Black Mirror: Bandersnatch,"Action, Thriller, Crime",Four mathematicians who do not know each other are invited by a mysterious host on the pretext of resolving a great enigma. The room in which they find themselves turns out to be a shrinking room that will crush them if they do not discover in time what connects them all and why someone might wish to murder them.,6,09-01-2009,15.107,"prohibition era, texas, gang war, whiskey, on the run, mafia, tommy gun, hired gun",/8kiPIqPWJaeTNQlHvGyHodeh9lU.jpg,https://www.netflix.com/title/81005258
Dragon Ball Super: Broly,Action,An emotionally desperate investment banker finds hope through a woman he meets.,7.013,21-04-2016,15.106,,/bokHgo581DnVBbKxoJOwXwN5EdD.jpg,https://a24films.com/films/first-reformed
Haunter,"Drama, Mystery","Waking Life is about a young man in a persistent lucid dream-like state. The film follows its protagonist as he initially observes and later participates in philosophical discussions that weave together issues like reality, free will, our relationships with others, and the meaning of life.",6.427,12-03-1999,15.104,stand-up comedy,/gGSm6ZmWtGazs2H1m0gOp7cx1ZZ.jpg,
Outlaw King,"Comedy, Drama","After thirty years of marriage, a middle-aged couple attends an intense, week-long counseling session to work on their relationship.",6.821,22-02-2000,15.102,"child abuse, based on novel or book, heroin, drug addiction, american dream, overdose, kentucky, ohio, yale university, drug rehabilitation, hillbilly, based on memoir or autobiography, single mother, teenage boy, law student, grandmother, appalachian, 1990s, appalachian mountains, mother son relationship, traditional family, mother son estrangement, childhood memory, small town life",/b5BLqJ6pqMtziBQFd89StwvE7D8.jpg,
The Great Battle,"Animation, Adventure, Family","On the night of 16 July 1942, ten year old Sarah and her parents are being arrested and transported to the Velodrome d'Hiver in Paris where thousands of other jews are being sent to get deported. Sarah however managed to lock her little brother in a closet just before the police entered their apartment. Sixty years later, Julia Jarmond, an American journalist in Paris, gets the assignment to write an article about this raid, a black page in the history of France. She starts digging archives and through Sarah's file discovers a well kept secret about her own in-laws.",7.081,09-10-2021,15.101,"hero, superhero, superhero team, absurd",/urwWVsciRiNSmhtMJcck0noWAXr.jpg,
Imperium,"Fantasy, Drama","Having recently found God, self-effacing young nurse Maud arrives at a plush home to care for Amanda, a hedonistic dancer left frail from a chronic illness. When a chance encounter with a former colleague throws up hints of a dark past, it becomes clear there is more to sweet Maud than meets the eye.",7.107,24-04-2017,15.1,"pain, stunt, stuntman, stupidity, duringcreditsstinger",/6gH1kFZWcPUni5xrp9e7u8EMaD.jpg,http://www.godsowncountryfilm.com
The Wailer,"Animation, Fantasy, Science Fiction","Johnny Knoxville and his band of maniacs perform a variety of stunts and gross-out gags on the big screen for the first time. They wander around Japan in panda outfits, wreak havoc on a once civilized golf course, they even do stunts involving LIVE alligators, and so on.",6.876,17-07-2004,15.097,,/lvNQKZUsw7pg79CROCFlIk8PT67.jpg,
Beasts Clawing at Straws,"Action, Adventure, Crime",Trainees in the FBI's psychological profiling program must put their training into practice when they discover a killer in their midst.  Based very loosely on Agatha Christie's And Then There Were None.,6.432,04-06-2021,15.096,"ship, single parent, parent child relationship, scotland, loss of loved one, deaf, violent father, letter, father, little boy, woman director",/R2cpJHKCY0kQaaBV29tM8QVJ8B.jpg,
Risen,Drama,"In the mythical Elven world of Altera, an epic battle unfolds between the beautiful Princess Liya and the Dark Elf Elena, who has gained possession of a jewel so powerful it allows its holder complete authority over all Alterans.",7.006,18-05-2018,15.09,,/7qfCDDHRrTKTwMpnyR4NbqccNYy.jpg,http://warnervideo.com/wonderwomanmovie/
Anna Nicole Smith: You Don't Know Me,"Drama, History, War","Four young men want to leave their dystopian world behind and go to a distant paradise to execute a money robbery, a daring act that will have unexpected consequences.",7.16,11-10-2019,15.088,"based on comic, based on manga, supernatural power, psychotronic film",/uTwOSP5i54GeHu2aScZhdIWKjcW.jpg,
Better Days,"Thriller, Drama","Witness the legendary origin of renowned Justice League member Wonder Woman as she fights for good with her sword and magic lasso. Equally strong in body, heart and will, she makes it her mission to help a troubled young girl enlisted by a deadly organization known as Villainy, Inc., whose criminal members have their sights set on invading Themyscira, Wonder Woman’s paradise home. The battle will be epic, because if there's one thing an Amazon knows, it’s war!",6.452,07-09-2022,15.087,"mother, based on novel or book, professor, alzheimer's disease, family, illness, columbia university, loss of memory",/s3E7WrOEgqYvA8ycAccqhtda95i.jpg,https://www.theendless-movie.com/
Cadet Kelly,"Adventure, Science Fiction, Animation, Fantasy, Horror","Frank Corvin, ‘Hawk’ Hawkins, Jerry O'Neill and ‘Tank’ Sullivan were hotdog members of Project Daedalus, the Air Force's test program for space travel, but their hopes were dashed in 1958 with the formation of NASA and the use of trained chimps. They blackmail their way into orbit when Russia's mysterious ‘Ikon’ communications satellite's orbit begins to degrade and threatens to crash to Earth.",6.087,29-04-2020,15.082,"garden, yorkshire, orphan, based on children's book, post war, 1940s",/t2pvQxivI0qD90uoKJpp8MZaH89.jpg,
The Beautician and the Beast,"Romance, Drama","When illness strikes two people who are polar opposites, life and death bring them together in surprising ways.",7.755,01-09-2017,15.075,,/zX0pEwk0zDnS85Nxl1hI6h6dfFu.jpg,https://www.stormfilms.no/tre-ntter-til-askepott
Merry Madagascar,Drama,"Littlefoot and his pals set off in search of a ""stone of cold fire"" that fell from the night sky. Since he's the only one who has seen it though, nobody really believes him. Petrie's uncle Pterano offers support only because he thinks the stone has secret powers and wants it for himself but conceals this from the rest. The young dinos must figure out the truth, before Pterano gets the power.",6.837,07-04-2017,15.073,,/pBMqrmItjpOzfoRwUXp4gfy3FK7.jpg,
Harold & Kumar Escape from Guantanamo Bay,"Action, Crime","Medical-school dropout Wallace has been repeatedly burned by bad relationships. So while everyone around him, including his roommate Allan, seems to be finding the perfect partner, Wallace decides to put his love life on hold. It is then that he meets Chantry, an animator who lives with her longtime boyfriend Ben. Wallace and Chantry form an instant connection, striking up a close friendship. Still, there is no denying the chemistry between them, leading the pair to wonder, what if the love of your life is actually your best friend?",6.349,23-04-1995,15.072,"based on novel or book, sports, heart attack, world war i, competition, golf, great depression, alcoholism, caddy, 1930s, savannah georgia, golf tournament, golf course",/cVRI4BHo4egESBdWkIfdDJGZ2Hb.jpg,
Miracle in Cell No. 7,"Action, Adventure, Animation, Fantasy, Science Fiction","When a powerful new Internet Digimon hatches and begins to consume data at an alarming rate, the Digidestined - kids chosen to save the digital world - must put an end to the destruction before the damage becomes irreversible and worldwide communication halts forever. As computer-based missiles are launched, and a wayward Digimon kidnaps the Digidestined, only the combined efforts of a worldwide network of kids and a new group of ""Digidestined"" can rescue the others and stop global disaster.",7.207,03-03-2009,15.067,"future, society, illustrator, utopia, love, infected, emotions",/roxsQyk3oXGBLgMG1Y8eUysZ0tF.jpg,http://prayerbeforedawn.movie
One Cut of the Dead,Animation,"After her widowed father dies, deaf teenager Dot moves in with her godparents, Olivia and Paul Deer. The Deers' daughter, Nina, is openly hostile to Dot, but that does not prevent her from telling her secrets to her silent stepsister, including the fact that she wants to kill her lecherous father.",6.3,25-02-2014,15.066,"lone wolf, private school, theater play, theatre group, theater director, coming of age, precocious child, teenager",/xLW4UQ4zYf7fHrei9pqx4fJsfKy.jpg,http://www.anime-chu-2.com/
The House of the Devil,"Science Fiction, Horror, Thriller","Liang Qu is a chic, confident and cold but charming half cat, half human due to a magic spell and he has the ability to melt/heal broken hearts. He lives with Miao Xiao Wan, an honest, confident woman who's created an app that translates cats' sounds and language.",6.319,05-11-2017,15.066,lego,/tyaVwOLIpAzZFP0qmXm2VZhYkxZ.jpg,
Fall in Love at First Kiss,"Drama, Thriller, Comedy","Dispatched from his basement room on an errand for his mother, slacker Jeff might discover his destiny (finally) when he spends the day with his brother as he tracks his possibly adulterous wife.",7.869,21-08-2014,15.063,cohabitation,/i1hKSnXnzvBRLwZD8xayiYqxHHl.jpg,
